step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,predicted_lane,lane_false_positive,lane_recall,lane_precision,lane_f1,lane_iou,lane_to_road_rate,lane_tp_intensity_mean,lane_tp_intensity_median,lane_to_road_intensity_mean,lane_to_road_intensity_median,road_to_lane_intensity_mean,road_to_lane_intensity_median,lane_tp_range_mean,lane_tp_range_median,lane_to_road_range_mean,lane_to_road_range_median
1372,123,25,16374,272,249,23,0,279,0,528,279,0.9154411764705882,0.4715909090909091,0.6225,0.4519056261343013,0.08455882352941177,57.216880798339844,56.5,30.898548126220703,30.0,37.91768264770508,31.0,11.343655586242676,10.74201774597168,14.003491401672363,14.475542068481445
1373,034,52,16382,0,0,0,0,62,0,62,62,,0.0,0.0,0.0,,,,,,41.49193572998047,41.0,,,,
1374,034,31,16377,0,0,0,0,6,0,6,6,,0.0,0.0,0.0,,,,,,46.91666793823242,49.33333206176758,,,,
1375,116,62,16373,156,144,12,0,67,3,214,70,0.9230769230769231,0.6728971962616822,0.7783783783783784,0.6371681415929203,0.07692307692307693,47.96527862548828,52.5,28.701387405395508,28.5,31.734331130981445,28.0,10.133784294128418,10.175787925720215,11.43363094329834,11.433741569519043
1376,037,63,16381,0,0,0,0,9,1,10,10,,0.0,0.0,0.0,,,,,,33.55555725097656,32.0,,,,
1377,034,65,16379,0,0,0,0,15,0,15,15,,0.0,0.0,0.0,,,,,,42.8599967956543,42.666664123535156,,,,
1378,054,48,16384,348,125,223,0,145,307,577,452,0.35919540229885055,0.21663778162911612,0.2702702702702703,0.15625,0.6408045977011494,45.23733139038086,45.5,28.726457595825195,29.0,27.68390655517578,29.0,10.935298919677734,9.645610809326172,12.809599876403809,12.701040267944336
1379,054,53,16377,280,133,147,0,52,131,316,183,0.475,0.4208860759493671,0.4463087248322148,0.28725701943844495,0.525,37.27067565917969,35.0,28.534013748168945,31.0,36.846153259277344,38.0,23.651260375976562,20.485885620117188,19.64954948425293,18.38862419128418
1380,116,38,16381,0,0,0,0,0,1,1,1,,0.0,0.0,0.0,,,,,,,,,,,
1381,106,22,16379,33,19,12,2,6,5,30,11,0.5757575757575758,0.6333333333333333,0.6031746031746031,0.4318181818181818,0.36363636363636365,50.6315803527832,47.0,12.333333015441895,6.0,27.16666603088379,29.0,44.086181640625,41.74119567871094,46.971343994140625,49.7307186126709
1382,123,71,16280,241,230,9,2,271,0,501,271,0.9543568464730291,0.4590818363273453,0.6199460916442049,0.44921875,0.03734439834024896,59.74087142944336,63.0,35.88888931274414,36.0,39.228153228759766,34.0,11.513983726501465,9.73813009262085,14.04654598236084,18.16587257385254
1383,038,38,16008,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1384,116,74,16346,328,171,157,0,105,11,287,116,0.5213414634146342,0.5958188153310104,0.5560975609756098,0.38513513513513514,0.47865853658536583,28.456140518188477,20.0,14.171974182128906,14.0,25.590476989746094,28.0,38.87948226928711,38.08818817138672,32.02934265136719,28.820348739624023
1385,116,65,16356,287,140,144,3,157,39,336,196,0.4878048780487805,0.4166666666666667,0.449438202247191,0.2898550724637681,0.5017421602787456,27.171428680419922,23.0,8.972222328186035,8.5,17.859872817993164,9.0,46.526466369628906,36.89089584350586,38.15260314941406,32.19363212585449
1386,054,76,16371,325,90,235,0,64,268,422,332,0.27692307692307694,0.2132701421800948,0.24096385542168675,0.136986301369863,0.7230769230769231,49.38333511352539,43.0,29.480850219726562,30.0,33.7265625,34.0,23.00721549987793,24.002580642700195,18.540084838867188,17.86941909790039
1387,013,13,16347,261,43,212,6,71,0,114,71,0.16475095785440613,0.37719298245614036,0.22933333333333333,0.12951807228915663,0.8122605363984674,47.91085433959961,42.5,32.35911560058594,31.75,47.12676239013672,34.0,14.741673469543457,15.4100341796875,12.929880142211914,12.359699726104736
1388,013,9,16251,413,255,156,2,206,3,464,209,0.6174334140435835,0.5495689655172413,0.5815279361459521,0.409967845659164,0.37772397094430993,44.35359573364258,44.0,29.770301818847656,29.0,33.45590591430664,31.0,11.881723403930664,12.138487815856934,10.722731590270996,10.270261287689209
1389,106,49,16378,52,52,0,0,50,0,102,50,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.0,46.64743423461914,46.5,,,32.90999984741211,32.0,15.74224853515625,14.908997058868408,,
1390,124,68,16376,641,173,468,0,140,0,313,140,0.2698907956318253,0.5527156549520766,0.36268343815513626,0.22151088348271447,0.7301092043681747,55.53468322753906,56.0,30.098291397094727,30.166666984558105,36.996429443359375,33.0,17.239648818969727,14.885734558105469,14.799076080322266,14.276325702667236
1391,038,15,15891,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1392,037,2,16384,0,0,0,0,43,197,240,240,,0.0,0.0,0.0,,,,,,39.00775146484375,42.0,,,,
1393,054,69,16374,212,80,132,0,57,311,448,368,0.37735849056603776,0.17857142857142858,0.24242424242424243,0.13793103448275862,0.6226415094339622,44.01250076293945,42.0,28.868684768676758,31.0,28.561403274536133,27.0,27.51084327697754,27.826050758361816,20.207378387451172,20.173832893371582
1394,054,71,16384,116,74,42,0,34,155,263,189,0.6379310344827587,0.2813688212927757,0.39050131926121373,0.24262295081967214,0.3620689655172414,37.27027130126953,37.5,12.095237731933594,10.0,32.735294342041016,33.5,35.97245407104492,34.31529998779297,45.54995346069336,47.04277229309082
1395,037,28,16378,0,0,0,0,0,7,7,7,,0.0,0.0,0.0,,,,,,,,,,,
1396,037,44,16375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1397,116,33,16352,410,150,254,6,88,80,318,168,0.36585365853658536,0.4716981132075472,0.41208791208791207,0.25951557093425603,0.6195121951219512,31.49333381652832,27.0,16.667322158813477,15.0,30.272727966308594,33.0,33.2143669128418,33.42109489440918,27.276735305786133,24.354313850402832
1398,034,22,16372,0,0,0,0,2,0,2,2,,0.0,0.0,0.0,,,,,,44.25,44.25,,,,
1399,106,60,16384,43,40,3,0,32,0,72,32,0.9302325581395349,0.5555555555555556,0.6956521739130435,0.5333333333333333,0.06976744186046512,49.099998474121094,47.0,32.33333206176758,38.0,38.21875,37.0,28.85006332397461,24.994535446166992,29.518774032592773,25.139745712280273
1400,013,12,16278,465,263,201,1,222,0,485,222,0.5655913978494623,0.5422680412371134,0.5536842105263158,0.38282387190684136,0.432258064516129,49.66603088378906,47.5,30.22802734375,29.5,36.129878997802734,35.0,10.674259185791016,10.234553337097168,11.069904327392578,11.051448822021484
1401,116,30,16371,67,29,36,2,58,18,105,76,0.43283582089552236,0.2761904761904762,0.3372093023255814,0.20279720279720279,0.5373134328358209,43.55172348022461,45.0,10.38888931274414,9.0,30.568965911865234,34.0,27.316064834594727,22.875041961669922,31.58047866821289,31.41831398010254
1402,106,48,16384,56,52,4,0,20,0,72,20,0.9285714285714286,0.7222222222222222,0.8125,0.6842105263157895,0.07142857142857142,47.18269348144531,50.0,33.75,34.0,34.125,33.0,15.430110931396484,15.378859996795654,16.992752075195312,16.99461555480957
1403,037,78,16354,0,0,0,0,0,1,1,1,,0.0,0.0,0.0,,,,,,,,,,,
1404,116,21,16346,311,160,149,2,167,121,448,288,0.5144694533762058,0.35714285714285715,0.42160737812911725,0.2671118530884808,0.4790996784565916,25.356250762939453,25.0,7.6375837326049805,7.0,19.119760513305664,15.0,34.89693069458008,32.588979721069336,37.393775939941406,32.85414505004883
1405,013,19,16236,291,98,186,7,85,15,198,100,0.33676975945017185,0.494949494949495,0.40081799591002043,0.2506393861892583,0.6391752577319587,45.592689514160156,44.0,34.95071792602539,36.0,39.38627243041992,36.0,17.60723304748535,16.19876194000244,17.638309478759766,17.635540008544922
1406,013,40,16351,78,58,16,4,63,105,226,168,0.7435897435897436,0.25663716814159293,0.3815789473684211,0.23577235772357724,0.20512820512820512,47.67241287231445,48.0,11.25,13.0,35.5396842956543,29.0,38.11841583251953,37.08240509033203,47.544639587402344,42.88590431213379
1407,034,68,16374,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1408,013,11,16364,31,21,9,1,36,29,86,65,0.6774193548387096,0.2441860465116279,0.358974358974359,0.21875,0.2903225806451613,40.80952453613281,42.0,14.44444465637207,13.0,24.44444465637207,23.0,44.11863708496094,42.80757522583008,56.23308181762695,51.771358489990234
1409,116,59,16351,413,151,261,1,73,3,227,76,0.36561743341404357,0.6651982378854625,0.471875,0.30879345603271985,0.6319612590799032,30.649005889892578,26.0,15.88697338104248,16.0,30.328767776489258,32.0,37.61793899536133,31.09130096435547,29.8797607421875,23.270526885986328
1410,116,1,16343,176,88,81,7,28,16,132,44,0.5,0.6666666666666666,0.5714285714285714,0.4,0.4602272727272727,19.727272033691406,10.0,8.012345314025879,5.0,25.214284896850586,23.5,46.429405212402344,42.990041732788086,36.960567474365234,34.78073501586914
1411,123,59,16372,51,25,24,2,166,71,262,237,0.49019607843137253,0.09541984732824428,0.1597444089456869,0.08680555555555555,0.47058823529411764,33.279998779296875,23.0,3.8333332538604736,2.0,32.50602340698242,33.0,62.491329193115234,69.50048065185547,62.34428024291992,60.78254699707031
1412,124,57,16347,139,139,0,0,101,0,240,101,1.0,0.5791666666666667,0.7335092348284961,0.5791666666666667,0.0,66.39448547363281,77.00000762939453,,,33.51980209350586,31.0,12.84113883972168,12.771053314208984,,
1413,034,79,16383,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1414,037,10,16383,0,0,0,0,6,3,9,9,,0.0,0.0,0.0,,,,,,40.16666793823242,39.5,,,,
1415,123,39,16374,522,186,335,1,314,279,779,593,0.3563218390804598,0.23876765083440307,0.2859338970023059,0.16681614349775784,0.6417624521072797,57.967288970947266,58.0,29.62064552307129,30.0,35.23514175415039,30.0,13.736763954162598,12.038815021514893,15.478840827941895,14.85141372680664
1416,106,25,16349,101,98,3,0,51,7,156,58,0.9702970297029703,0.6282051282051282,0.7626459143968871,0.6163522012578616,0.0297029702970297,41.67942428588867,39.16666793823242,34.66666793823242,33.0,38.01634216308594,34.0,13.732645988464355,11.18848180770874,14.113615989685059,15.758195877075195
1417,038,71,16349,0,0,0,0,13,1,14,14,,0.0,0.0,0.0,,,,,,44.46154022216797,43.0,,,,
1418,054,52,16383,291,149,142,0,70,92,311,162,0.5120274914089347,0.4790996784565916,0.4950166112956811,0.32891832229580575,0.4879725085910653,35.395973205566406,33.0,27.619718551635742,29.0,31.864286422729492,32.0,22.063989639282227,20.264015197753906,20.571922302246094,19.937331199645996
1419,124,27,16373,78,78,0,0,151,0,229,151,1.0,0.3406113537117904,0.50814332247557,0.3406113537117904,0.0,58.019229888916016,60.0,,,36.61589431762695,35.0,20.521682739257812,22.355392456054688,,
1420,038,74,16316,0,0,0,0,28,9,37,37,,0.0,0.0,0.0,,,,,,42.42856979370117,44.0,,,,
1421,054,37,16363,0,0,0,0,151,248,399,399,,0.0,0.0,0.0,,,,,,32.05165481567383,31.0,,,,
1422,038,7,16381,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,,,,,,37.0,37.0,,,,
1423,013,63,16372,345,127,167,51,41,12,180,53,0.3681159420289855,0.7055555555555556,0.4838095238095238,0.31909547738693467,0.48405797101449277,45.862205505371094,45.0,33.9880256652832,36.0,44.17073059082031,37.0,23.76044273376465,22.056015014648438,20.839162826538086,19.612451553344727
1424,013,15,16232,348,194,154,0,190,30,414,220,0.5574712643678161,0.46859903381642515,0.5091863517060368,0.3415492957746479,0.4425287356321839,44.032649993896484,42.5,30.962120056152344,30.0,36.81666946411133,34.5,13.630661010742188,13.14590835571289,14.072643280029297,13.697114944458008
1425,123,73,16368,407,177,230,0,185,122,484,307,0.4348894348894349,0.365702479338843,0.39730639730639733,0.24789915966386555,0.5651105651105651,53.003761291503906,60.0,29.03514289855957,29.0,38.76783752441406,32.0,11.744125366210938,9.639986038208008,13.807328224182129,13.763277053833008
1426,038,75,15845,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1427,038,10,16010,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,,,,,,50.666664123535156,50.666664123535156,,,,
1428,038,73,16036,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1429,038,30,16381,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1430,123,25,16352,401,123,278,0,109,2,234,111,0.30673316708229426,0.5256410256410257,0.38740157480314963,0.240234375,0.6932668329177057,39.918697357177734,34.0,23.248201370239258,27.0,36.15596389770508,33.0,27.963287353515625,25.077835083007812,26.440338134765625,21.608083724975586
1431,054,55,16367,196,73,123,0,96,331,500,427,0.37244897959183676,0.146,0.20977011494252873,0.11717495987158909,0.6275510204081632,53.7762565612793,48.0,30.780487060546875,32.0,31.41840171813965,31.0,13.902376174926758,11.756481170654297,17.30694007873535,17.10586929321289
1432,038,72,16366,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1433,123,48,16382,184,156,28,0,195,35,386,230,0.8478260869565217,0.40414507772020725,0.5473684210526316,0.37681159420289856,0.15217391304347827,59.36538314819336,57.0,28.681547164916992,28.0,37.64051055908203,30.0,11.371020317077637,11.340571403503418,11.776215553283691,11.488018035888672
1434,034,44,16381,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,,,,,,42.0,42.0,,,,
1435,038,34,15817,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1436,124,65,16363,266,264,2,0,210,0,474,210,0.9924812030075187,0.5569620253164557,0.7135135135135136,0.5546218487394958,0.007518796992481203,60.4268684387207,62.5,34.25,34.25,33.012245178222656,29.0,10.287833213806152,9.679006576538086,9.80660629272461,9.80660629272461
1437,106,42,16380,41,39,2,0,39,0,78,39,0.9512195121951219,0.5,0.6554621848739496,0.4875,0.04878048780487805,53.487178802490234,54.0,29.0,29.0,36.92307662963867,39.0,28.298046112060547,28.414962768554688,33.7854118347168,33.78541088104248
1438,116,52,16372,276,133,143,0,41,0,174,41,0.48188405797101447,0.764367816091954,0.5911111111111111,0.4195583596214511,0.5181159420289855,48.82769012451172,52.0,29.416664123535156,30.0,38.51626205444336,33.0,11.444252967834473,9.584733963012695,13.339286804199219,13.400073051452637
1439,116,22,16344,339,163,176,0,95,0,258,95,0.4808259587020649,0.6317829457364341,0.5460636515912898,0.37557603686635943,0.5191740412979351,40.75153350830078,42.0,28.269886016845703,29.0,32.749122619628906,30.5,11.052132606506348,9.672579765319824,16.48048210144043,16.174073219299316
1440,116,47,16368,4,0,4,0,0,0,0,0,0.0,,0.0,0.0,1.0,,,31.125,30.75,,,,,14.175339698791504,14.149491310119629
1441,116,36,16374,279,141,138,0,90,32,263,122,0.5053763440860215,0.5361216730038023,0.5202952029520295,0.3516209476309227,0.4946236559139785,46.72813415527344,40.5,25.518115997314453,27.0,34.38333511352539,31.0,15.75471305847168,14.537623405456543,18.363752365112305,17.748847007751465
1442,037,5,16383,0,0,0,0,4,35,39,39,,0.0,0.0,0.0,,,,,,42.875003814697266,44.58333396911621,,,,
1443,013,79,16127,364,148,194,22,168,5,321,173,0.4065934065934066,0.46105919003115264,0.4321167883211679,0.2756052141527002,0.532967032967033,52.8445930480957,47.5,31.336339950561523,31.833333015441895,38.23253631591797,35.0,11.434814453125,10.946540355682373,13.167619705200195,12.309556484222412
1444,106,52,16384,159,151,8,0,63,0,214,63,0.949685534591195,0.705607476635514,0.8096514745308311,0.6801801801801802,0.050314465408805034,40.77593994140625,39.0,29.875,29.0,29.837299346923828,29.0,11.177969932556152,11.172016143798828,11.328492164611816,12.233166694641113
1445,034,14,16379,0,0,0,0,7,0,7,7,,0.0,0.0,0.0,,,,,,40.21428680419922,41.0,,,,
1446,013,31,16258,596,224,323,49,177,3,404,180,0.37583892617449666,0.5544554455445545,0.448,0.28865979381443296,0.5419463087248322,47.09524154663086,42.0,29.107324600219727,29.0,40.729000091552734,34.0,10.867563247680664,10.215927600860596,10.594879150390625,10.110145568847656
1447,124,31,16352,167,164,3,0,128,0,292,128,0.9820359281437125,0.5616438356164384,0.7145969498910676,0.5559322033898305,0.017964071856287425,63.69339370727539,70.0,42.33333206176758,42.0,33.66276168823242,33.0,13.005859375,11.720160961151123,17.266876220703125,17.268531799316406
1448,054,0,16383,234,92,137,5,119,78,289,197,0.39316239316239315,0.31833910034602075,0.35181644359464626,0.21345707656612528,0.5854700854700855,47.69493103027344,48.75,26.01581382751465,28.0,39.3326301574707,40.0,10.937227249145508,9.770289897918701,11.372884750366211,9.831711769104004
1449,013,57,16382,62,46,13,3,63,6,115,69,0.7419354838709677,0.4,0.519774011299435,0.3511450381679389,0.20967741935483872,45.71739196777344,47.0,11.076923370361328,11.0,36.03174591064453,35.0,37.25123977661133,35.45638847351074,55.22256088256836,61.19200897216797
1450,034,53,16380,0,0,0,0,20,16,36,36,,0.0,0.0,0.0,,,,,,36.25,38.0,,,,
1451,106,20,16352,87,86,1,0,32,0,118,32,0.9885057471264368,0.7288135593220338,0.8390243902439024,0.7226890756302521,0.011494252873563218,43.848838806152344,42.25,28.0,28.0,29.90625,29.75,14.287762641906738,14.343961238861084,13.23812484741211,13.23812484741211
1452,037,53,16383,0,0,0,0,14,122,136,136,,0.0,0.0,0.0,,,,,,40.988094329833984,39.75,,,,
1453,116,11,16047,75,63,12,0,38,0,101,38,0.84,0.6237623762376238,0.7159090909090909,0.5575221238938053,0.16,44.56349182128906,39.0,27.70833396911621,28.0,37.59648895263672,33.0,14.367429733276367,14.923331260681152,13.130074501037598,14.104629039764404
1454,034,23,16372,0,0,0,0,21,0,21,21,,0.0,0.0,0.0,,,,,,44.07936477661133,43.5,,,,
1455,124,72,16381,521,233,288,0,169,0,402,169,0.4472168905950096,0.5796019900497512,0.504875406283857,0.33768115942028987,0.5527831094049904,53.06516647338867,62.0,29.22916603088379,30.0,31.81487464904785,30.25,11.354344367980957,9.721248626708984,13.719026565551758,13.846058368682861
1456,034,45,16384,0,0,0,0,3,0,3,3,,0.0,0.0,0.0,,,,,,47.888885498046875,47.0,,,,
1457,116,14,16374,150,136,14,0,67,0,203,67,0.9066666666666666,0.6699507389162561,0.7705382436260623,0.6267281105990783,0.09333333333333334,42.23222732543945,39.25,28.321428298950195,29.0,31.293529510498047,28.0,11.821083068847656,11.883012771606445,12.959221839904785,12.976541996002197
1458,116,24,16366,343,124,219,0,65,84,273,149,0.36151603498542273,0.4542124542124542,0.4025974025974026,0.25203252032520324,0.6384839650145773,30.995967864990234,28.0,15.874428749084473,13.0,26.653846740722656,24.0,31.549697875976562,30.137446403503418,27.806610107421875,26.93032455444336
1459,123,35,16353,83,44,39,0,144,0,188,144,0.5301204819277109,0.23404255319148937,0.3247232472324723,0.19383259911894274,0.46987951807228917,49.79545593261719,48.5,10.384614944458008,10.0,36.07638931274414,38.0,28.871570587158203,29.8552885055542,33.191993713378906,32.78675842285156
1460,054,27,16341,14,0,14,0,156,674,830,830,0.0,0.0,0.0,0.0,1.0,,,25.35714340209961,29.5,38.01655960083008,33.0,,,14.781306266784668,14.650989055633545
1461,054,66,16382,327,91,236,0,76,365,532,441,0.2782874617737003,0.17105263157894737,0.21187427240977882,0.11848958333333333,0.7217125382262997,59.30219650268555,56.0,27.768009185791016,29.0,28.096492767333984,29.0,11.091837882995605,10.06316089630127,12.045312881469727,11.818595886230469
1462,038,64,16383,0,0,0,0,0,5,5,5,,0.0,0.0,0.0,,,,,,,,,,,
1463,124,24,16367,161,42,119,0,49,0,91,49,0.2608695652173913,0.46153846153846156,0.3333333333333333,0.2,0.7391304347826086,59.07143020629883,65.0,31.10504150390625,32.0,47.520408630371094,37.0,20.295085906982422,20.22550678253174,18.311803817749023,17.807641983032227
1464,037,14,16380,0,0,0,0,2,8,10,10,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,
1465,034,28,16384,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1466,124,25,16359,86,70,16,0,116,0,186,116,0.813953488372093,0.3763440860215054,0.5147058823529411,0.3465346534653465,0.18604651162790697,48.52857208251953,53.5,8.6875,5.5,31.715517044067383,35.0,38.7858772277832,37.16313552856445,47.390785217285156,46.57868003845215
1467,106,75,16383,180,167,13,0,53,0,220,53,0.9277777777777778,0.759090909090909,0.835,0.7167381974248928,0.07222222222222222,42.26946258544922,39.0,29.576923370361328,27.0,30.77043914794922,30.0,14.381298065185547,13.628657341003418,13.332464218139648,13.381671905517578
1468,038,9,16382,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1469,054,21,16384,0,0,0,0,24,109,133,133,,0.0,0.0,0.0,,,,,,35.8125,34.0,,,,
1470,106,26,16373,53,43,3,7,45,0,88,45,0.8113207547169812,0.48863636363636365,0.6099290780141844,0.4387755102040816,0.05660377358490566,47.80232620239258,48.0,39.33333206176758,39.0,43.81111145019531,37.0,25.715118408203125,22.81242561340332,22.905038833618164,22.44808006286621
