step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,lane_recall,lane_to_road_rate,lane_tp_intensity_mean,lane_to_road_intensity_mean,lane_tp_range_mean,lane_to_road_range_mean
1374,034,31,16377,0,0,0,0,6,0,,,,,,
1375,116,62,16373,156,144,12,0,67,3,0.9230769230769231,0.07692307692307693,47.96527862548828,28.701387405395508,10.133784294128418,11.43363094329834
1376,037,63,16381,0,0,0,0,9,1,,,,,,
1377,034,65,16379,0,0,0,0,15,0,,,,,,
1378,054,48,16384,348,125,223,0,145,307,0.35919540229885055,0.6408045977011494,45.23733139038086,28.726457595825195,10.935298919677734,12.809599876403809
1379,054,53,16377,280,133,147,0,52,131,0.475,0.525,37.27067565917969,28.534013748168945,23.651260375976562,19.64954948425293
1380,116,38,16381,0,0,0,0,0,1,,,,,,
1381,106,22,16379,33,19,12,2,6,5,0.5757575757575758,0.36363636363636365,50.6315803527832,12.333333015441895,44.086181640625,46.971343994140625
1382,123,71,16280,241,230,9,2,271,0,0.9543568464730291,0.03734439834024896,59.74087142944336,35.88888931274414,11.513983726501465,14.04654598236084
1383,038,38,16008,0,0,0,0,0,0,,,,,,
1384,116,74,16346,328,171,157,0,105,11,0.5213414634146342,0.47865853658536583,28.456140518188477,14.171974182128906,38.87948226928711,32.02934265136719
1385,116,65,16356,287,140,144,3,157,39,0.4878048780487805,0.5017421602787456,27.171428680419922,8.972222328186035,46.526466369628906,38.15260314941406
1386,054,76,16371,325,90,235,0,64,268,0.27692307692307694,0.7230769230769231,49.38333511352539,29.480850219726562,23.00721549987793,18.540084838867188
1387,013,13,16347,261,43,212,6,71,0,0.16475095785440613,0.8122605363984674,47.91085433959961,32.35911560058594,14.741673469543457,12.929880142211914
1388,013,9,16251,413,255,156,2,206,3,0.6174334140435835,0.37772397094430993,44.35359573364258,29.770301818847656,11.881723403930664,10.722731590270996
1389,106,49,16378,52,52,0,0,50,0,1.0,0.0,46.64743423461914,,15.74224853515625,
1390,124,68,16376,641,173,468,0,140,0,0.2698907956318253,0.7301092043681747,55.53468322753906,30.098291397094727,17.239648818969727,14.799076080322266
1391,038,15,15891,0,0,0,0,0,0,,,,,,
1392,037,2,16384,0,0,0,0,43,197,,,,,,
1393,054,69,16374,212,80,132,0,57,311,0.37735849056603776,0.6226415094339622,44.01250076293945,28.868684768676758,27.51084327697754,20.207378387451172
1394,054,71,16384,116,74,42,0,34,155,0.6379310344827587,0.3620689655172414,37.27027130126953,12.095237731933594,35.97245407104492,45.54995346069336
1395,037,28,16378,0,0,0,0,0,7,,,,,,
1396,037,44,16375,0,0,0,0,0,0,,,,,,
1397,116,33,16352,410,150,254,6,88,80,0.36585365853658536,0.6195121951219512,31.49333381652832,16.667322158813477,33.2143669128418,27.276735305786133
1398,034,22,16372,0,0,0,0,2,0,,,,,,
1399,106,60,16384,43,40,3,0,32,0,0.9302325581395349,0.06976744186046512,49.099998474121094,32.33333206176758,28.85006332397461,29.518774032592773
1400,013,12,16278,465,263,201,1,222,0,0.5655913978494623,0.432258064516129,49.66603088378906,30.22802734375,10.674259185791016,11.069904327392578
1401,116,30,16371,67,29,36,2,58,18,0.43283582089552236,0.5373134328358209,43.55172348022461,10.38888931274414,27.316064834594727,31.58047866821289
1402,106,48,16384,56,52,4,0,20,0,0.9285714285714286,0.07142857142857142,47.18269348144531,33.75,15.430110931396484,16.992752075195312
1403,037,78,16354,0,0,0,0,0,1,,,,,,
1404,116,21,16346,311,160,149,2,167,121,0.5144694533762058,0.4790996784565916,25.356250762939453,7.6375837326049805,34.89693069458008,37.393775939941406
1405,013,19,16236,291,98,186,7,85,15,0.33676975945017185,0.6391752577319587,45.592689514160156,34.95071792602539,17.60723304748535,17.638309478759766
1406,013,40,16351,78,58,16,4,63,105,0.7435897435897436,0.20512820512820512,47.67241287231445,11.25,38.11841583251953,47.544639587402344
1407,034,68,16374,0,0,0,0,0,0,,,,,,
1408,013,11,16364,31,21,9,1,36,29,0.6774193548387096,0.2903225806451613,40.80952453613281,14.44444465637207,44.11863708496094,56.23308181762695
1409,116,59,16351,413,151,261,1,73,3,0.36561743341404357,0.6319612590799032,30.649005889892578,15.88697338104248,37.61793899536133,29.8797607421875
1410,116,1,16343,176,88,81,7,28,16,0.5,0.4602272727272727,19.727272033691406,8.012345314025879,46.429405212402344,36.960567474365234
1411,123,59,16372,51,25,24,2,166,71,0.49019607843137253,0.47058823529411764,33.279998779296875,3.8333332538604736,62.491329193115234,62.34428024291992
1412,124,57,16347,139,139,0,0,101,0,1.0,0.0,66.39448547363281,,12.84113883972168,
1413,034,79,16383,0,0,0,0,0,0,,,,,,
1414,037,10,16383,0,0,0,0,6,3,,,,,,
1415,123,39,16374,522,186,335,1,314,279,0.3563218390804598,0.6417624521072797,57.967288970947266,29.62064552307129,13.736763954162598,15.478840827941895
1416,106,25,16349,101,98,3,0,51,7,0.9702970297029703,0.0297029702970297,41.67942428588867,34.66666793823242,13.732645988464355,14.113615989685059
1417,038,71,16349,0,0,0,0,13,1,,,,,,
1418,054,52,16383,291,149,142,0,70,92,0.5120274914089347,0.4879725085910653,35.395973205566406,27.619718551635742,22.063989639282227,20.571922302246094
1419,124,27,16373,78,78,0,0,151,0,1.0,0.0,58.019229888916016,,20.521682739257812,
1420,038,74,16316,0,0,0,0,28,9,,,,,,
1421,054,37,16363,0,0,0,0,151,248,,,,,,
1422,038,7,16381,0,0,0,0,1,0,,,,,,
1423,013,63,16372,345,127,167,51,41,12,0.3681159420289855,0.48405797101449277,45.862205505371094,33.9880256652832,23.76044273376465,20.839162826538086
1424,013,15,16232,348,194,154,0,190,30,0.5574712643678161,0.4425287356321839,44.032649993896484,30.962120056152344,13.630661010742188,14.072643280029297
1425,123,73,16368,407,177,230,0,185,122,0.4348894348894349,0.5651105651105651,53.003761291503906,29.03514289855957,11.744125366210938,13.807328224182129
1426,038,75,15845,0,0,0,0,0,0,,,,,,
1427,038,10,16010,0,0,0,0,1,0,,,,,,
1428,038,73,16036,0,0,0,0,0,0,,,,,,
1429,038,30,16381,0,0,0,0,0,0,,,,,,
1430,123,25,16352,401,123,278,0,109,2,0.30673316708229426,0.6932668329177057,39.918697357177734,23.248201370239258,27.963287353515625,26.440338134765625
1431,054,55,16367,196,73,123,0,96,331,0.37244897959183676,0.6275510204081632,53.7762565612793,30.780487060546875,13.902376174926758,17.30694007873535
1432,038,72,16366,0,0,0,0,0,0,,,,,,
1433,123,48,16382,184,156,28,0,195,35,0.8478260869565217,0.15217391304347827,59.36538314819336,28.681547164916992,11.371020317077637,11.776215553283691
1434,034,44,16381,0,0,0,0,1,0,,,,,,
1435,038,34,15817,0,0,0,0,0,0,,,,,,
1436,124,65,16363,266,264,2,0,210,0,0.9924812030075187,0.007518796992481203,60.4268684387207,34.25,10.287833213806152,9.80660629272461
1437,106,42,16380,41,39,2,0,39,0,0.9512195121951219,0.04878048780487805,53.487178802490234,29.0,28.298046112060547,33.7854118347168
1438,116,52,16372,276,133,143,0,41,0,0.48188405797101447,0.5181159420289855,48.82769012451172,29.416664123535156,11.444252967834473,13.339286804199219
1439,116,22,16344,339,163,176,0,95,0,0.4808259587020649,0.5191740412979351,40.75153350830078,28.269886016845703,11.052132606506348,16.48048210144043
1440,116,47,16368,4,0,4,0,0,0,0.0,1.0,,31.125,,14.175339698791504
1441,116,36,16374,279,141,138,0,90,32,0.5053763440860215,0.4946236559139785,46.72813415527344,25.518115997314453,15.75471305847168,18.363752365112305
1442,037,5,16383,0,0,0,0,4,35,,,,,,
1443,013,79,16127,364,148,194,22,168,5,0.4065934065934066,0.532967032967033,52.8445930480957,31.336339950561523,11.434814453125,13.167619705200195
1444,106,52,16384,159,151,8,0,63,0,0.949685534591195,0.050314465408805034,40.77593994140625,29.875,11.177969932556152,11.328492164611816
1445,034,14,16379,0,0,0,0,7,0,,,,,,
1446,013,31,16258,596,224,323,49,177,3,0.37583892617449666,0.5419463087248322,47.09524154663086,29.107324600219727,10.867563247680664,10.594879150390625
1447,124,31,16352,167,164,3,0,128,0,0.9820359281437125,0.017964071856287425,63.69339370727539,42.33333206176758,13.005859375,17.266876220703125
1448,054,0,16383,234,92,137,5,119,78,0.39316239316239315,0.5854700854700855,47.69493103027344,26.01581382751465,10.937227249145508,11.372884750366211
1449,013,57,16382,62,46,13,3,63,6,0.7419354838709677,0.20967741935483872,45.71739196777344,11.076923370361328,37.25123977661133,55.22256088256836
1450,034,53,16380,0,0,0,0,20,16,,,,,,
1451,106,20,16352,87,86,1,0,32,0,0.9885057471264368,0.011494252873563218,43.848838806152344,28.0,14.287762641906738,13.23812484741211
1452,037,53,16383,0,0,0,0,14,122,,,,,,
1453,116,11,16047,75,63,12,0,38,0,0.84,0.16,44.56349182128906,27.70833396911621,14.367429733276367,13.130074501037598
1454,034,23,16372,0,0,0,0,21,0,,,,,,
1455,124,72,16381,521,233,288,0,169,0,0.4472168905950096,0.5527831094049904,53.06516647338867,29.22916603088379,11.354344367980957,13.719026565551758
1456,034,45,16384,0,0,0,0,3,0,,,,,,
1457,116,14,16374,150,136,14,0,67,0,0.9066666666666666,0.09333333333333334,42.23222732543945,28.321428298950195,11.821083068847656,12.959221839904785
1458,116,24,16366,343,124,219,0,65,84,0.36151603498542273,0.6384839650145773,30.995967864990234,15.874428749084473,31.549697875976562,27.806610107421875
1459,123,35,16353,83,44,39,0,144,0,0.5301204819277109,0.46987951807228917,49.79545593261719,10.384614944458008,28.871570587158203,33.191993713378906
1460,054,27,16341,14,0,14,0,156,674,0.0,1.0,,25.35714340209961,,14.781306266784668
1461,054,66,16382,327,91,236,0,76,365,0.2782874617737003,0.7217125382262997,59.30219650268555,27.768009185791016,11.091837882995605,12.045312881469727
1462,038,64,16383,0,0,0,0,0,5,,,,,,
1463,124,24,16367,161,42,119,0,49,0,0.2608695652173913,0.7391304347826086,59.07143020629883,31.10504150390625,20.295085906982422,18.311803817749023
1464,037,14,16380,0,0,0,0,2,8,,,,,,
1465,034,28,16384,0,0,0,0,0,0,,,,,,
1466,124,25,16359,86,70,16,0,116,0,0.813953488372093,0.18604651162790697,48.52857208251953,8.6875,38.7858772277832,47.390785217285156
1467,106,75,16383,180,167,13,0,53,0,0.9277777777777778,0.07222222222222222,42.26946258544922,29.576923370361328,14.381298065185547,13.332464218139648
1468,038,9,16382,0,0,0,0,0,0,,,,,,
1469,054,21,16384,0,0,0,0,24,109,,,,,,
1470,106,26,16373,53,43,3,7,45,0,0.8113207547169812,0.05660377358490566,47.80232620239258,39.33333206176758,25.715118408203125,22.905038833618164
1471,124,12,16368,10,8,2,0,38,0,0.8,0.2,65.5,19.0,37.78043746948242,35.150856018066406
1472,037,12,16384,2,0,2,0,9,0,0.0,1.0,,32.0,,17.83740997314453
1473,106,29,16383,66,54,12,0,35,9,0.8181818181818182,0.18181818181818182,35.574073791503906,6.5,33.428993225097656,48.009796142578125
1474,013,38,16257,330,173,143,14,139,11,0.5242424242424243,0.43333333333333335,48.80057907104492,31.297203063964844,25.528404235839844,24.97934913635254
1475,124,73,16380,111,111,0,0,180,0,1.0,0.0,54.68468475341797,,22.86146354675293,
1476,034,10,16382,0,0,0,0,0,0,,,,,,
1477,037,6,16384,0,0,0,0,4,6,,,,,,
1478,116,5,16371,0,0,0,0,0,0,,,,,,
1479,034,75,16380,0,0,0,0,11,0,,,,,,
1480,034,29,16377,0,0,0,0,12,0,,,,,,
1481,116,2,16375,24,0,24,0,0,0,0.0,1.0,,26.79166603088379,,16.179841995239258
1482,124,24,16363,0,0,0,0,0,0,,,,,,
1483,054,53,16382,126,66,57,3,40,76,0.5238095238095238,0.4523809523809524,39.10606002807617,24.157894134521484,33.39742660522461,26.375041961669922
1484,106,35,16322,88,78,10,0,84,0,0.8863636363636364,0.11363636363636363,47.32051467895508,40.900001525878906,14.94113540649414,21.618066787719727
1485,123,44,16383,59,53,6,0,36,0,0.8983050847457628,0.1016949152542373,61.132076263427734,30.54166603088379,14.125959396362305,11.094769477844238
1486,034,42,16384,0,0,0,0,26,0,,,,,,
1487,123,70,16372,66,36,23,7,67,27,0.5454545454545454,0.3484848484848485,35.02777862548828,2.86956524848938,45.86616897583008,62.76927185058594
1488,116,30,16348,212,89,121,2,135,102,0.419811320754717,0.5707547169811321,26.157302856445312,8.165288925170898,44.8800048828125,36.568599700927734
1489,116,19,16353,222,75,147,0,61,18,0.33783783783783783,0.6621621621621622,40.099998474121094,23.44557762145996,19.876928329467773,21.781787872314453
1490,034,35,16369,0,0,0,0,18,0,,,,,,
1491,106,4,16380,0,0,0,0,0,0,,,,,,
1492,054,18,16384,0,0,0,0,0,0,,,,,,
1493,106,46,16383,48,40,6,2,15,0,0.8333333333333334,0.125,47.32500076293945,38.66666793823242,32.491615295410156,27.554718017578125
1494,106,68,16382,105,92,13,0,23,0,0.8761904761904762,0.12380952380952381,43.0126838684082,28.5,13.953638076782227,13.678998947143555
1495,013,28,16355,34,10,11,13,11,37,0.29411764705882354,0.3235294117647059,52.599998474121094,15.636363983154297,46.044288635253906,53.183719635009766
1496,116,17,16379,102,76,26,0,63,0,0.7450980392156863,0.2549019607843137,40.05372619628906,27.288461685180664,10.872936248779297,9.399381637573242
1497,013,78,16376,255,137,40,78,138,0,0.5372549019607843,0.1568627450980392,38.26277542114258,19.725000381469727,25.722963333129883,33.16171646118164
1498,013,74,16374,234,133,44,57,110,3,0.5683760683760684,0.18803418803418803,41.35714340209961,27.886363983154297,24.91400909423828,26.395671844482422
1499,037,65,16384,0,0,0,0,18,0,,,,,,
1500,038,12,16383,0,0,0,0,0,0,,,,,,
1501,037,9,16381,0,0,0,0,14,57,,,,,,
1502,037,12,16378,0,0,0,0,0,0,,,,,,
1503,106,77,16379,181,176,5,0,58,0,0.9723756906077348,0.027624309392265192,42.79545593261719,32.79999923706055,12.593674659729004,13.605509757995605
1504,116,53,16371,224,56,168,0,39,0,0.25,0.75,59.136905670166016,27.4216251373291,14.454330444335938,15.481779098510742
1505,037,5,16384,0,0,0,0,13,9,,,,,,
1506,037,32,16379,0,0,0,0,8,22,,,,,,
1507,116,11,16327,21,21,0,0,14,0,1.0,0.0,44.261905670166016,,18.24190330505371,
1508,037,73,16382,0,0,0,0,10,0,,,,,,
1509,054,57,16380,524,161,362,1,72,317,0.30725190839694655,0.6908396946564885,47.8057975769043,28.856121063232422,11.065802574157715,13.395917892456055
1510,038,72,16342,0,0,0,0,0,8,,,,,,
1511,123,27,16382,313,295,18,0,158,0,0.9424920127795527,0.05750798722044728,49.42974090576172,29.379629135131836,10.349699974060059,12.494257926940918
1512,013,30,16366,66,41,15,10,36,16,0.6212121212121212,0.22727272727272727,50.29268264770508,12.333333015441895,40.17399215698242,54.71832275390625
1513,124,17,16379,0,0,0,0,0,0,,,,,,
1514,037,74,16352,0,0,0,0,0,0,,,,,,
1515,013,12,16367,104,73,19,12,63,57,0.7019230769230769,0.18269230769230768,48.54794692993164,15.210526466369629,37.27963638305664,47.1639518737793
1516,124,73,16377,125,124,1,0,120,0,0.992,0.008,59.467742919921875,34.0,15.499821662902832,16.3876953125
1517,106,31,16384,67,51,15,1,29,8,0.7611940298507462,0.22388059701492538,39.3725471496582,5.5333333015441895,35.19804000854492,50.37507629394531
1518,106,36,16380,64,44,16,4,38,20,0.6875,0.25,42.70454406738281,5.8125,36.81856155395508,50.82640838623047
1519,038,65,16382,0,0,0,0,0,5,,,,,,
1520,124,75,16379,343,153,190,0,65,2,0.446064139941691,0.5539358600583091,45.52287673950195,27.56842041015625,28.600200653076172,24.082670211791992
1521,106,24,16334,0,0,0,0,9,0,,,,,,
1522,037,54,16362,0,0,0,0,0,0,,,,,,
1523,116,9,16340,130,54,67,9,83,3,0.4153846153846154,0.5153846153846153,42.62963104248047,19.880596160888672,21.11164665222168,27.091468811035156
1524,054,25,16379,0,0,0,0,0,0,,,,,,
1525,034,28,16384,0,0,0,0,0,0,,,,,,
1526,054,12,16384,0,0,0,0,0,3,,,,,,
1527,123,8,16375,113,95,18,0,118,0,0.8407079646017699,0.1592920353982301,56.92280578613281,31.30555534362793,15.391745567321777,16.223562240600586
1528,106,47,16379,71,71,0,0,44,0,1.0,0.0,48.556339263916016,,19.337617874145508,
1529,106,54,16383,142,139,3,0,33,0,0.9788732394366197,0.02112676056338028,41.24520492553711,27.33333396911621,12.484654426574707,9.725177764892578
1530,013,67,16347,352,188,156,8,111,14,0.5340909090909091,0.4431818181818182,45.33821105957031,34.44551467895508,20.787803649902344,21.1641845703125
1531,013,52,16308,63,41,20,2,87,14,0.6507936507936508,0.31746031746031744,48.878047943115234,8.899999618530273,38.43305587768555,63.4770622253418
1532,037,10,16382,0,0,0,0,25,52,,,,,,
1533,037,67,16378,0,0,0,0,25,1,,,,,,
1534,054,8,16384,101,44,57,0,23,3,0.43564356435643564,0.5643564356435643,34.40909194946289,5.736842155456543,26.399335861206055,26.876319885253906
1535,034,30,16380,0,0,0,0,1,0,,,,,,
1536,034,53,16376,0,0,0,0,19,0,,,,,,
1537,038,4,15897,0,0,0,0,0,0,,,,,,
1538,037,4,16380,0,0,0,0,2,7,,,,,,
1539,106,77,16382,181,175,6,0,56,0,0.9668508287292817,0.03314917127071823,42.78285598754883,34.83333206176758,12.557147979736328,14.50224781036377
1540,124,41,16361,175,175,0,0,118,0,1.0,0.0,62.906463623046875,,12.263936996459961,
1541,054,3,16384,0,0,0,0,0,0,,,,,,
1542,034,50,16381,0,0,0,0,4,0,,,,,,
1543,124,47,16364,88,88,0,0,140,2,1.0,0.0,59.22159194946289,,20.66080665588379,
1544,013,14,16377,344,147,191,6,92,5,0.4273255813953488,0.5552325581395349,44.76984405517578,29.676267623901367,12.08053970336914,11.668686866760254
1545,124,77,16370,634,282,352,0,176,0,0.444794952681388,0.555205047318612,52.04314422607422,30.427318572998047,15.1560697555542,15.222184181213379
1546,106,54,16377,48,35,12,1,32,20,0.7291666666666666,0.25,39.71428680419922,5.5,50.42827606201172,46.774166107177734
1547,038,24,16369,0,0,0,0,16,1,,,,,,
1548,013,75,16374,147,28,64,55,17,53,0.19047619047619047,0.43537414965986393,44.46428680419922,29.984375,35.95242691040039,35.060691833496094
1549,106,61,16380,196,183,13,0,54,0,0.9336734693877551,0.0663265306122449,41.66939926147461,22.269229888916016,12.226051330566406,13.43735408782959
1550,106,44,16384,118,82,36,0,22,1,0.6949152542372882,0.3050847457627119,37.571136474609375,29.14583396911621,12.496623992919922,12.287272453308105
1551,054,75,16380,403,91,312,0,77,317,0.22580645161290322,0.7741935483870968,65.2584228515625,29.288997650146484,10.93819522857666,13.140981674194336
1552,037,16,16384,0,0,0,0,6,0,,,,,,
1553,054,2,16378,88,61,27,0,29,8,0.6931818181818182,0.3068181818181818,39.065574645996094,14.037036895751953,29.565746307373047,30.315017700195312
1554,116,69,16354,303,137,160,6,114,19,0.4521452145214521,0.528052805280528,26.9270076751709,9.537500381469727,43.45549774169922,39.09589385986328
1555,037,8,16383,0,0,0,0,16,110,,,,,,
1556,038,57,16375,0,0,0,0,0,0,,,,,,
1557,034,63,16384,0,0,0,0,2,0,,,,,,
1558,123,35,16341,327,155,168,4,138,2,0.4740061162079511,0.5137614678899083,35.50967788696289,19.7886905670166,28.465951919555664,28.546831130981445
1559,013,61,16249,378,148,220,10,54,0,0.3915343915343915,0.582010582010582,48.605289459228516,30.181058883666992,11.7817964553833,11.245831489562988
1560,123,16,16352,200,98,102,0,165,17,0.49,0.51,34.45918273925781,14.607843399047852,33.663143157958984,36.39270782470703
1561,034,72,16384,0,0,0,0,5,0,,,,,,
1562,038,33,15956,0,0,0,0,0,0,,,,,,
1563,037,56,16381,0,0,0,0,0,0,,,,,,
1564,038,38,15993,0,0,0,0,0,0,,,,,,
1565,034,28,16383,0,0,0,0,0,0,,,,,,
1566,124,32,16353,299,132,167,0,43,2,0.4414715719063545,0.5585284280936454,38.9886360168457,26.02395248413086,29.848674774169922,24.330923080444336
1567,013,36,16271,452,199,240,13,195,28,0.44026548672566373,0.5309734513274337,47.94263458251953,32.86354064941406,15.902802467346191,15.335172653198242
1568,038,62,15892,0,0,0,0,0,0,,,,,,
1569,124,22,16362,46,13,33,0,42,10,0.2826086956521739,0.717391304347826,52.0,5.969696998596191,57.41009521484375,59.62636184692383
