step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
1089,106,77,32757,0.8931220807766279,119,153,101,52,18,0.5906432748538012,0.6601307189542484,0.8487394957983193,0.7426470588235294,1.2857142857142858,46,18,6
1090,116,16,32705,0.8949701880446415,489,556,346,210,143,0.4949928469241774,0.6223021582733813,0.7075664621676891,0.662200956937799,1.1370143149284253,202,142,8
1091,116,73,32713,0.9215908048787944,600,377,233,144,367,0.3131720430107527,0.6180371352785146,0.3883333333333333,0.47697031729785055,0.6283333333333333,118,339,26
1092,054,70,32749,0.0,1393,1579,1054,525,339,0.5495307612095933,0.6675110829639012,0.756640344580043,0.7092866756393001,1.1335247666905959,523,339,2
1093,123,18,32723,0.8332976805305137,509,1306,466,840,43,0.34544106745737585,0.3568147013782542,0.9155206286836935,0.5134986225895317,2.5658153241650297,795,43,45
1094,116,37,32736,0.9254032258064516,629,520,387,133,242,0.5078740157480315,0.7442307692307693,0.615262321144674,0.6736292428198434,0.8267090620031796,132,242,1
1095,116,11,32369,0.9085853748957335,467,536,286,250,181,0.398884239888424,0.5335820895522388,0.6124197002141327,0.5702891326021934,1.1477516059957173,188,180,62
1096,106,45,32766,0.8400170908868949,213,259,200,59,13,0.7352941176470589,0.7722007722007722,0.9389671361502347,0.847457627118644,1.215962441314554,59,13,0
1097,034,20,32746,0.8725035118793135,36,34,8,26,28,0.12903225806451613,0.23529411764705882,0.2222222222222222,0.22857142857142856,0.9444444444444444,23,7,3
1098,123,70,32678,0.9023196034029011,1620,2634,1330,1304,290,0.4548563611491108,0.5049354593773728,0.8209876543209876,0.6252938410907382,1.625925925925926,1303,290,1
1099,038,46,32288,0.8542492566897919,0,26,0,26,0,0.0,0.0,nan,0.0,nan,0,0,26
1100,123,1,32732,0.8138518880606135,470,1358,438,920,32,0.31510791366906477,0.3225331369661267,0.9319148936170213,0.47921225382932164,2.8893617021276596,892,32,28
1101,124,24,32724,0.7901540154015402,282,722,271,451,11,0.36971350613915416,0.37534626038781166,0.9609929078014184,0.5398406374501992,2.5602836879432624,451,11,0
1102,038,48,32737,0.8269847573082445,0,4,0,4,0,0.0,0.0,nan,0.0,nan,0,0,4
1103,034,62,32744,0.9246884925482531,0,34,0,34,0,0.0,0.0,nan,0.0,nan,34,0,0
1104,106,30,32610,0.9796688132474701,156,233,151,82,5,0.634453781512605,0.648068669527897,0.967948717948718,0.7763496143958869,1.4935897435897436,82,5,0
1105,123,75,32689,0.9320566551439322,914,1315,576,739,338,0.3484573502722323,0.43802281368821294,0.6301969365426696,0.5168236877523553,1.438730853391685,738,321,1
1106,106,21,32751,0.8938047693200207,104,190,94,96,10,0.47,0.49473684210526314,0.9038461538461539,0.6394557823129252,1.8269230769230769,81,10,15
1107,013,79,32500,0.8572615384615384,724,1208,545,663,179,0.39293439077144915,0.451158940397351,0.7527624309392266,0.5641821946169773,1.6685082872928176,619,178,44
1108,123,55,32711,0.8340925071077008,585,1251,519,732,66,0.3940774487471526,0.4148681055155875,0.8871794871794871,0.565359477124183,2.1384615384615384,725,66,7
1109,038,55,32294,0.884684461509878,0,5,0,5,0,0.0,0.0,nan,0.0,nan,0,0,5
1110,106,1,32663,0.8782414352631418,228,335,216,119,12,0.622478386167147,0.6447761194029851,0.9473684210526315,0.7673179396092362,1.469298245614035,114,12,5
1111,034,8,32761,0.9313207777540368,0,52,0,52,0,0.0,0.0,nan,0.0,nan,52,0,0
1112,034,3,32762,0.8647518466516085,0,26,0,26,0,0.0,0.0,nan,0.0,nan,26,0,0
1113,124,46,32742,0.8502534970374442,657,1381,595,786,62,0.4123354123354123,0.43084721216509775,0.9056316590563166,0.5839057899901865,2.101978691019787,786,62,0
1114,034,51,32764,0.8720241728726651,0,18,0,18,0,0.0,0.0,nan,0.0,nan,18,0,0
1115,106,43,32763,0.8922870311021579,120,134,97,37,23,0.6178343949044586,0.7238805970149254,0.8083333333333333,0.7637795275590551,1.1166666666666667,37,23,0
1116,116,29,32744,0.9507696066454923,748,736,552,184,196,0.592274678111588,0.75,0.7379679144385026,0.7439353099730458,0.983957219251337,183,196,1
1117,034,21,32742,0.9051676745464541,0,43,0,43,0,0.0,0.0,nan,0.0,nan,39,0,4
1118,123,52,32717,0.814744628174955,824,1885,749,1136,75,0.3821428571428571,0.39734748010610077,0.9089805825242718,0.5529715762273901,2.287621359223301,1135,75,1
1119,013,4,32609,0.849090741819743,628,1163,558,605,70,0.45255474452554745,0.47979363714531387,0.8885350318471338,0.6231155778894473,1.8519108280254777,451,69,154
1120,124,37,32734,0.7912567972139061,288,627,259,368,29,0.3948170731707317,0.4130781499202552,0.8993055555555556,0.566120218579235,2.1770833333333335,326,28,42
1121,038,29,32741,0.9217800311535994,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1122,034,40,32762,0.8422257493437519,0,81,0,81,0,0.0,0.0,nan,0.0,nan,81,0,0
1123,037,37,32760,0.7788156288156288,1712,1744,1196,548,516,0.5292035398230088,0.6857798165137615,0.6985981308411215,0.6921296296296297,1.0186915887850467,548,516,0
1124,038,7,32762,0.903638361516391,0,9,0,9,0,0.0,0.0,nan,0.0,nan,2,0,7
1125,013,70,32496,0.8473966026587888,843,1311,730,581,113,0.5126404494382022,0.5568268497330282,0.8659549228944247,0.6778087279480037,1.5551601423487544,526,110,55
1126,054,55,32743,0.8433558317808386,1181,1523,1048,475,133,0.6328502415458938,0.6881155613919895,0.8873835732430144,0.7751479289940828,1.2895850973751057,473,133,2
1127,054,13,32765,0.9585838547230277,450,696,355,341,95,0.44879898862199746,0.5100574712643678,0.7888888888888889,0.6195462478184991,1.5466666666666666,327,95,14
1128,106,69,32764,0.8146136002930046,184,214,171,43,13,0.7533039647577092,0.7990654205607477,0.9293478260869565,0.8592964824120602,1.1630434782608696,43,13,0
1129,123,19,32752,0.8431851489985345,1015,1976,878,1098,137,0.41552295314718407,0.444331983805668,0.865024630541872,0.587094617184888,1.9467980295566503,1098,137,0
1130,054,78,32749,0.871873950349629,1541,1809,1318,491,223,0.6486220472440944,0.728579325594251,0.8552887735236859,0.786865671641791,1.173913043478261,491,223,0
1131,037,30,32764,0.8806006592601636,86,34,8,26,78,0.07142857142857142,0.23529411764705882,0.09302325581395349,0.13333333333333333,0.3953488372093023,24,78,2
1132,013,56,32525,0.8876863950807071,651,1155,563,592,88,0.45293644408688655,0.48744588744588746,0.8648233486943164,0.6234772978959026,1.7741935483870968,468,88,124
1133,037,15,32765,0.9132916221577904,605,783,482,301,123,0.5320088300220751,0.6155810983397191,0.7966942148760331,0.6945244956772334,1.2942148760330578,294,123,7
1134,054,8,32762,0.0,726,1239,612,627,114,0.4523281596452328,0.4939467312348668,0.8429752066115702,0.6229007633587786,1.7066115702479339,627,95,0
1135,054,31,32739,0.7708543327529858,414,559,356,203,58,0.5769854132901134,0.6368515205724508,0.8599033816425121,0.7317574511819116,1.3502415458937198,203,58,0
1136,013,12,32746,0.8093202223172296,212,563,183,380,29,0.3091216216216216,0.325044404973357,0.8632075471698113,0.472258064516129,2.6556603773584904,249,24,131
1137,037,17,32768,0.829559326171875,2136,2471,1597,874,539,0.5305647840531561,0.6462970457304735,0.7476591760299626,0.693292815281094,1.1568352059925093,855,537,19
1138,037,11,32766,0.8371482634438137,2600,2975,2017,958,583,0.5668915120854413,0.6779831932773109,0.7757692307692308,0.7235874439461883,1.1442307692307692,931,580,27
1139,038,20,32758,0.8838756944868429,0,1,0,1,0,0.0,0.0,nan,0.0,nan,1,0,0
1140,124,27,32747,0.8061807188444743,226,542,211,331,15,0.37881508078994613,0.3892988929889299,0.9336283185840708,0.5494791666666666,2.398230088495575,330,15,1
1141,037,21,32763,0.9039160028080456,93,91,36,55,57,0.24324324324324326,0.3956043956043956,0.3870967741935484,0.391304347826087,0.978494623655914,49,57,6
1142,037,21,32764,0.8529788792577219,1062,1071,713,358,349,0.502112676056338,0.6657329598506069,0.6713747645951036,0.6685419596812002,1.0084745762711864,354,348,4
1143,038,18,32569,0.875863551229697,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1144,034,44,32761,0.8949055279142883,0,6,0,6,0,0.0,0.0,nan,0.0,nan,6,0,0
1145,034,58,32749,0.9501969525787047,0,9,0,9,0,0.0,0.0,nan,0.0,nan,9,0,0
1146,038,79,32198,0.7417230883905833,90,146,47,99,43,0.24867724867724866,0.3219178082191781,0.5222222222222223,0.3983050847457627,1.6222222222222222,98,43,1
1147,038,75,32638,0.8039095532814511,498,529,372,157,126,0.5679389312977099,0.7032136105860114,0.7469879518072289,0.7244401168451802,1.0622489959839359,153,126,4
1148,124,52,32724,0.8447316953917614,725,1502,674,828,51,0.4339987121699936,0.44873501997336884,0.9296551724137931,0.6052986079928154,2.0717241379310343,819,51,9
1149,054,28,32732,0.0,377,526,347,179,30,0.6241007194244604,0.6596958174904943,0.9204244031830239,0.7685492801771872,1.3952254641909814,177,30,2
1150,116,78,32697,0.876043673731535,865,622,418,204,447,0.3910196445275959,0.6720257234726688,0.48323699421965316,0.5622057834566241,0.7190751445086705,204,442,0
1151,034,59,32746,0.9341904354730348,0,28,0,28,0,0.0,0.0,nan,0.0,nan,28,0,0
1152,116,68,32692,0.9044720420898079,566,424,236,188,330,0.3129973474801061,0.5566037735849056,0.4169611307420495,0.4767676767676768,0.7491166077738516,136,327,52
1153,116,51,32700,0.8945565749235475,749,847,546,301,203,0.52,0.6446280991735537,0.7289719626168224,0.6842105263157895,1.1308411214953271,201,201,100
1154,037,64,32757,0.8338675702903197,588,671,269,402,319,0.2717171717171717,0.4008941877794337,0.4574829931972789,0.4273232724384432,1.1411564625850341,371,319,31
1155,013,3,32613,0.7919847913408763,381,865,367,498,14,0.41751990898748575,0.42427745664739885,0.963254593175853,0.5890850722311396,2.270341207349081,385,12,113
1156,116,49,32690,0.8760477210156011,588,643,383,260,205,0.4516509433962264,0.5956454121306376,0.6513605442176871,0.6222583265637693,1.0935374149659864,256,205,4
1157,038,3,32731,0.9597018117381076,3,1,0,1,3,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,1
1158,054,5,32764,0.9263215724575754,1121,1681,1049,632,72,0.5984027381631489,0.6240333135038667,0.935771632471008,0.7487508922198429,1.4995539696699376,600,72,32
1159,034,10,32764,0.8886888047857404,0,56,0,56,0,0.0,0.0,nan,0.0,nan,56,0,0
1160,116,41,32733,0.9126569517001192,791,531,395,136,396,0.4261057173678533,0.743879472693032,0.4993678887484197,0.5975794251134644,0.6713021491782554,136,396,0
1161,124,74,32755,0.8995878491833308,620,1335,592,743,28,0.4343360234776229,0.4434456928838951,0.9548387096774194,0.6056265984654732,2.153225806451613,743,28,0
1162,034,46,32761,0.9377613625957694,38,50,24,26,14,0.375,0.48,0.631578947368421,0.5454545454545454,1.3157894736842106,17,0,9
1163,037,33,32768,0.807647705078125,1640,1560,1026,534,614,0.47194112235510577,0.6576923076923077,0.625609756097561,0.64125,0.9512195121951219,532,614,2
1164,123,13,32750,0.838351145038168,727,1578,689,889,38,0.42636138613861385,0.43662864385297845,0.9477303988995873,0.5978308026030369,2.170563961485557,889,38,0
1165,037,66,32762,0.855198095354374,195,121,84,37,111,0.3620689655172414,0.6942148760330579,0.4307692307692308,0.5316455696202531,0.6205128205128205,36,111,1
1166,116,23,32694,0.8642870251422279,609,577,414,163,195,0.5362694300518135,0.7175043327556326,0.6798029556650246,0.6981450252951096,0.9474548440065681,162,193,1
1167,123,61,32744,0.8154776447593453,1047,1739,774,965,273,0.38469184890656066,0.44508338125359403,0.7392550143266475,0.5556353194544149,1.6609360076408788,965,273,0
1168,123,52,32712,0.8728601124969431,903,1846,790,1056,113,0.4032669729453803,0.4279523293607801,0.8748615725359912,0.5747544561658785,2.044296788482835,1056,112,0
1169,124,5,32750,0.8576488549618321,331,610,286,324,45,0.4366412213740458,0.46885245901639344,0.8640483383685801,0.6078639744952179,1.8429003021148036,318,44,6
1170,013,3,32618,0.8259856520939358,213,579,186,393,27,0.3069306930693069,0.32124352331606215,0.8732394366197183,0.4696969696969697,2.7183098591549295,289,27,104
1171,123,35,32748,0.8085073897642604,733,1913,713,1200,20,0.36885669943093635,0.37271301620491376,0.9727148703956344,0.5389266817838246,2.609822646657572,1190,20,10
1172,106,67,32755,0.9027324072660663,129,183,115,68,14,0.583756345177665,0.6284153005464481,0.8914728682170543,0.7371794871794872,1.4186046511627908,68,14,0
1173,013,5,32648,0.8181205586865964,222,621,205,416,17,0.3213166144200627,0.33011272141706927,0.9234234234234234,0.4863582443653618,2.7972972972972974,292,17,124
1174,034,56,32748,0.894985953340662,0,39,0,39,0,0.0,0.0,nan,0.0,nan,39,0,0
1175,116,67,32677,0.9110995501423019,506,347,227,120,279,0.36261980830670926,0.654178674351585,0.44861660079051385,0.5322391559202814,0.6857707509881423,92,269,28
1176,037,68,32743,0.9193415386494823,0,1,0,1,0,0.0,0.0,nan,0.0,nan,1,0,0
1177,054,23,32741,0.9467029107235576,3309,4031,3011,1020,298,0.6955416955416955,0.7469610518481766,0.909942580840133,0.8204359673024523,1.2181928074947115,825,298,195
1178,116,62,32737,0.8622048446711672,674,550,392,158,282,0.47115384615384615,0.7127272727272728,0.5816023738872403,0.6405228758169934,0.8160237388724035,158,282,0
1179,038,2,32322,0.8634366685229874,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1180,037,18,32766,0.8322956723432827,2467,2362,1718,644,749,0.5522340083574413,0.7273497036409822,0.6963923794081881,0.7115344791882378,0.9574381840291852,644,743,0
1181,123,19,32740,0.8735186316432498,726,1586,663,923,63,0.4020618556701031,0.4180327868852459,0.9132231404958677,0.5735294117647058,2.184573002754821,905,63,18
1182,106,40,32761,0.9406611519794879,108,195,88,107,20,0.40930232558139534,0.4512820512820513,0.8148148148148148,0.5808580858085809,1.8055555555555556,86,20,21
1183,124,0,32747,0.8838672244785782,534,727,343,384,191,0.37363834422657954,0.4718019257221458,0.6423220973782772,0.5440126883425852,1.3614232209737829,384,191,0
1184,013,79,32500,0.8561230769230769,724,1109,511,598,213,0.386535552193646,0.46077547339945896,0.7058011049723757,0.5575559192580469,1.531767955801105,570,209,28
1185,034,42,32768,0.895050048828125,0,15,0,15,0,0.0,0.0,nan,0.0,nan,15,0,0
1186,037,47,32768,0.81134033203125,2350,2786,2121,665,229,0.7034825870646766,0.7613065326633166,0.9025531914893618,0.8259345794392523,1.185531914893617,664,229,1
1187,123,42,32721,0.8308425781608142,583,1048,438,610,145,0.3671416596814753,0.4179389312977099,0.7512864493996569,0.5370938074800736,1.797598627787307,604,145,6
1188,038,36,32761,0.8926467446048656,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1189,124,21,32753,0.8197417030501023,173,312,170,142,3,0.5396825396825397,0.5448717948717948,0.9826589595375722,0.7010309278350515,1.8034682080924855,142,3,0
1190,123,24,32747,0.8299386203316335,751,1661,667,994,84,0.38223495702005733,0.4015653220951234,0.8881491344873502,0.5530679933665008,2.211717709720373,994,84,0
1191,038,74,32329,0.903213832781713,368,416,260,156,108,0.4961832061068702,0.625,0.7065217391304348,0.6632653061224489,1.1304347826086956,156,108,0
1192,124,51,32732,0.8174874740315288,408,954,401,553,7,0.4172736732570239,0.42033542976939203,0.9828431372549019,0.5888399412628488,2.338235294117647,553,7,0
1193,106,33,32741,0.9476497358052595,285,355,260,95,25,0.6842105263157895,0.7323943661971831,0.9122807017543859,0.8125,1.2456140350877194,95,25,0
1194,106,24,32709,0.9646580451863401,223,334,203,131,20,0.5734463276836158,0.6077844311377245,0.9103139013452914,0.7289048473967684,1.4977578475336324,99,20,32
1195,123,34,32720,0.8839853300733497,923,1859,749,1110,174,0.3684210526315789,0.4029047875201721,0.8114842903575298,0.5384615384615384,2.0140845070422535,1095,172,15
1196,124,60,32719,0.812035820165653,766,1655,764,891,2,0.46107423053711527,0.461631419939577,0.9973890339425587,0.631144155307724,2.160574412532637,891,2,0
1197,123,62,32723,0.834917336430034,1092,1774,776,998,316,0.3712918660287081,0.4374295377677565,0.7106227106227107,0.5415212840195395,1.6245421245421245,971,315,27
1198,116,75,32691,0.9112599798109572,653,535,320,215,333,0.3686635944700461,0.5981308411214953,0.4900459418070444,0.5387205387205387,0.8192955589586524,215,327,0
1199,116,0,32690,0.9130926888956867,147,116,55,61,92,0.2644230769230769,0.47413793103448276,0.3741496598639456,0.41825095057034223,0.7891156462585034,40,90,21
1200,037,67,32738,0.8820942024558617,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1201,123,3,32732,0.8235671514114628,360,999,334,665,26,0.3258536585365854,0.33433433433433435,0.9277777777777778,0.4915378955114054,2.775,622,26,43
1202,106,49,32762,0.8730541480984066,129,155,101,54,28,0.5519125683060109,0.6516129032258065,0.7829457364341085,0.7112676056338029,1.2015503875968991,54,28,0
1203,116,64,32712,0.8726766935681095,555,405,275,130,280,0.40145985401459855,0.6790123456790124,0.4954954954954955,0.5729166666666666,0.7297297297297297,125,276,5
1204,037,79,32735,0.7934321063082328,0,19,0,19,0,0.0,0.0,nan,0.0,nan,19,0,0
1205,013,66,32558,0.8304564162417839,699,1118,603,515,96,0.49670510708401977,0.539355992844365,0.8626609442060086,0.6637314254265272,1.5994277539341917,451,96,64
1206,013,24,32738,0.8603457755513471,292,646,244,402,48,0.3515850144092219,0.37770897832817335,0.8356164383561644,0.5202558635394456,2.212328767123288,270,47,132
1207,034,64,32753,0.8973223826825024,0,8,0,8,0,0.0,0.0,nan,0.0,nan,8,0,0
1208,116,56,32689,0.9210437761938267,736,795,508,287,228,0.4965786901270772,0.6389937106918239,0.6902173913043478,0.6636185499673416,1.080163043478261,261,228,26
1209,034,11,32757,0.8864364868577709,0,6,0,6,0,0.0,0.0,nan,0.0,nan,6,0,0
1210,123,5,32727,0.8975463684419592,839,1603,682,921,157,0.3875,0.42545227698066124,0.8128724672228844,0.5585585585585585,1.9106078665077473,894,157,27
1211,034,5,32756,0.8755953107827573,0,64,0,64,0,0.0,0.0,nan,0.0,nan,64,0,0
1212,034,5,32762,0.8789756425126671,0,37,0,37,0,0.0,0.0,nan,0.0,nan,36,0,1
1213,123,72,32656,0.9048566878980892,1689,2574,1383,1191,306,0.48020833333333335,0.5372960372960373,0.8188277087033747,0.6488388458831809,1.5239786856127886,1171,306,20
1214,123,39,32727,0.8634460842729245,1046,1945,854,1091,192,0.39962564342536266,0.4390745501285347,0.8164435946462715,0.5710464727515882,1.8594646271510515,1082,182,9
1215,116,4,32667,0.926194630667034,142,128,59,69,83,0.2796208530805687,0.4609375,0.4154929577464789,0.43703703703703706,0.9014084507042254,66,82,3
1216,054,64,32762,0.0,819,1033,634,399,185,0.5205254515599343,0.6137463697967086,0.7741147741147741,0.6846652267818575,1.2612942612942613,383,173,16
1217,123,65,32731,0.8357214872750603,1209,1958,970,988,239,0.44151115157032317,0.49540347293156284,0.8023159636062862,0.6125670982001895,1.619520264681555,980,239,8
1218,034,54,32741,0.9184203292507864,0,13,0,13,0,0.0,0.0,nan,0.0,nan,13,0,0
1219,123,30,32756,0.827268286726096,752,1643,636,1007,116,0.36156907333712335,0.3870967741935484,0.8457446808510638,0.5311064718162839,2.184840425531915,1005,116,2
1220,054,42,32749,0.0,993,1118,757,361,236,0.5590841949778435,0.6771019677996423,0.7623363544813696,0.7171956418758882,1.1258811681772407,360,236,1
1221,106,8,32650,0.8534150076569679,225,316,223,93,2,0.7012578616352201,0.7056962025316456,0.9911111111111112,0.8243992606284658,1.4044444444444444,91,2,2
1222,123,40,32750,0.8920916030534352,1032,1950,929,1021,103,0.45250852411105696,0.4764102564102564,0.9001937984496124,0.6230717639168344,1.8895348837209303,1020,103,1
1223,038,66,32507,0.9142030947180607,31,13,0,13,31,0.0,0.0,0.0,0.0,0.41935483870967744,13,31,0
1224,038,70,32681,0.8950766500413084,19,88,5,83,14,0.049019607843137254,0.056818181818181816,0.2631578947368421,0.09345794392523364,4.631578947368421,83,14,0
1225,124,31,32707,0.809001131256306,644,1276,582,694,62,0.4349775784753363,0.4561128526645768,0.9037267080745341,0.60625,1.9813664596273293,692,62,2
1226,034,33,32764,0.9535770968135758,16,17,8,9,8,0.32,0.47058823529411764,0.5,0.48484848484848486,1.0625,9,0,0
1227,116,32,32736,0.8455522971652004,671,747,509,238,162,0.55995599559956,0.6813922356091031,0.7585692995529061,0.7179125528913963,1.113263785394933,238,162,0
1228,124,25,32728,0.8501588853581031,326,731,303,428,23,0.40185676392572944,0.41450068399452805,0.9294478527607362,0.5733207190160833,2.2423312883435584,396,23,32
1229,054,44,32756,0.835602637684699,1035,1418,956,462,79,0.6386105544422178,0.6741889985895627,0.923671497584541,0.7794537301263759,1.3700483091787439,462,79,0
1230,013,77,32511,0.8670911383839316,449,854,344,510,105,0.3587069864442127,0.4028103044496487,0.7661469933184856,0.5280122793553338,1.9020044543429844,467,102,43
1231,013,27,32583,0.8330724610993463,788,1027,649,378,139,0.5566037735849056,0.631937682570594,0.8236040609137056,0.7151515151515152,1.3032994923857868,236,139,142
1232,037,51,32742,0.9141775090098344,10,22,0,22,10,0.0,0.0,0.0,0.0,2.2,15,10,7
1233,116,45,32704,0.9108060176125244,572,565,336,229,236,0.41947565543071164,0.5946902654867257,0.5874125874125874,0.5910290237467019,0.9877622377622378,172,234,57
1234,013,5,32638,0.878117531711502,681,1194,612,582,69,0.4845605700712589,0.5125628140703518,0.8986784140969163,0.6528,1.7533039647577093,450,69,132
1235,013,55,32513,0.8853689293513364,635,1201,509,692,126,0.3835719668425019,0.4238134887593672,0.8015748031496063,0.5544662309368191,1.8913385826771654,466,126,226
1236,123,78,32685,0.8620162153893223,789,1223,486,737,303,0.31847968545216254,0.3973834832379395,0.6159695817490495,0.4831013916500994,1.550063371356147,722,292,15
1237,038,62,32234,0.8454116771111249,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1238,124,78,32738,0.8014234223226832,213,433,176,257,37,0.37446808510638296,0.4064665127020785,0.8262910798122066,0.544891640866873,2.032863849765258,193,33,64
1239,123,64,32738,0.8292198668214308,960,1656,766,890,194,0.41405405405405404,0.46256038647342995,0.7979166666666667,0.5856269113149847,1.725,886,193,4
1240,013,7,32629,0.7955499708847957,460,1038,436,602,24,0.4105461393596987,0.42003853564547206,0.9478260869565217,0.582109479305741,2.256521739130435,515,24,87
1241,034,3,32752,0.85942843185149,0,103,0,103,0,0.0,0.0,nan,0.0,nan,55,0,48
1242,054,9,32766,0.0,968,1571,868,703,100,0.5194494314781568,0.5525143220878421,0.8966942148760331,0.6837337534462387,1.6229338842975207,678,100,25
1243,054,16,32767,0.8996246223334452,500,551,426,125,74,0.6816,0.7731397459165155,0.852,0.8106565176022835,1.102,103,74,22
1244,013,47,32553,0.8824685896845145,515,971,420,551,95,0.39399624765478425,0.4325437693099897,0.8155339805825242,0.5652759084791387,1.8854368932038834,478,95,73
1245,038,21,32265,0.7785836045250272,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1246,034,26,32766,0.9078007690899103,0,4,0,4,0,0.0,0.0,nan,0.0,nan,4,0,0
1247,054,29,32734,0.0,420,697,396,301,24,0.5492371705963939,0.5681492109038737,0.9428571428571428,0.7090420769919427,1.6595238095238096,301,23,0
1248,054,39,32763,0.906846137411104,1107,1487,983,504,124,0.6101800124146493,0.6610625420309347,0.8879855465221319,0.7579028527370856,1.3432700993676603,504,124,0
1249,037,78,32556,0.8849981570217471,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1250,037,53,32745,0.9148572301114674,1605,1751,1262,489,343,0.6026743075453678,0.7207310108509423,0.7862928348909657,0.7520858164481525,1.0909657320872275,489,343,0
1251,106,24,32702,0.9769127270503333,299,337,237,100,62,0.5939849624060151,0.7032640949554896,0.7926421404682275,0.7452830188679245,1.1270903010033444,85,62,15
1252,123,21,32735,0.8453948373300748,745,1643,651,992,94,0.3747841105354059,0.39622641509433965,0.8738255033557047,0.5452261306532663,2.2053691275167786,988,94,4
1253,123,24,32747,0.8166854979082053,729,1701,653,1048,76,0.3674732695554305,0.3838918283362728,0.8957475994513031,0.5374485596707819,2.3333333333333335,1048,76,0
1254,013,73,32526,0.8493820328352703,857,1553,757,796,100,0.45795523290986084,0.4874436574372183,0.8833138856476079,0.6282157676348548,1.8121353558926487,694,100,102
1255,054,56,32758,0.0,1201,1296,911,385,290,0.5744010088272383,0.7029320987654321,0.7585345545378851,0.7296756107328795,1.0791007493755205,384,290,1
1256,054,75,32750,0.8760305343511451,1560,1994,1309,685,251,0.5830734966592428,0.656469408224674,0.8391025641025641,0.7366347777152504,1.278205128205128,685,251,0
1257,123,8,32746,0.8580895376534539,652,1425,581,844,71,0.38836898395721925,0.40771929824561404,0.8911042944785276,0.5594607607125662,2.1855828220858897,844,71,0
1258,054,56,32758,0.0,1195,1303,910,393,285,0.5730478589420654,0.6983883346124329,0.7615062761506276,0.7285828662930345,1.090376569037657,393,285,0
1259,106,76,32752,0.8711223742061553,86,155,72,83,14,0.4260355029585799,0.4645161290322581,0.8372093023255814,0.5975103734439834,1.802325581395349,79,14,4
1260,116,43,32718,0.8985268048169204,915,808,561,247,354,0.4827882960413081,0.6943069306930693,0.6131147540983607,0.6511897852582704,0.8830601092896175,246,354,1
1261,037,72,32679,0.8739863520915573,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1262,124,4,32739,0.8833195882586518,360,436,212,224,148,0.363013698630137,0.48623853211009177,0.5888888888888889,0.5326633165829145,1.211111111111111,196,146,28
1263,116,52,32703,0.8730697489526955,688,712,481,231,207,0.5233949945593036,0.675561797752809,0.6991279069767442,0.6871428571428572,1.0348837209302326,211,207,20
1264,116,53,32710,0.8786915316416998,541,604,352,252,189,0.44388398486759145,0.5827814569536424,0.6506469500924215,0.6148471615720524,1.1164510166358594,218,184,34
1265,116,14,32699,0.8973057280039145,448,477,292,185,156,0.46129541864139023,0.6121593291404612,0.6517857142857143,0.6313513513513513,1.0647321428571428,175,156,10
1266,123,43,32725,0.8434224598930481,688,1210,506,704,182,0.3635057471264368,0.41818181818181815,0.7354651162790697,0.5331928345626976,1.7587209302325582,646,175,58
1267,124,21,32754,0.8170299810710142,154,391,154,237,0,0.3938618925831202,0.3938618925831202,1.0,0.5651376146788991,2.538961038961039,137,0,100
1268,054,34,32737,0.0,909,1292,821,471,88,0.5949275362318841,0.6354489164086687,0.9031903190319032,0.7460245343025897,1.4213421342134214,437,88,34
1269,106,39,32756,0.8152399560385883,263,281,220,61,43,0.6790123456790124,0.7829181494661922,0.8365019011406845,0.8088235294117647,1.0684410646387832,61,43,0
1270,013,60,32509,0.8521024946937771,589,1039,497,542,92,0.4394341290893015,0.47834456207892206,0.8438030560271647,0.6105651105651105,1.7640067911714772,402,91,140
1271,013,6,32642,0.812021322222903,648,1254,605,649,43,0.4664610639938319,0.4824561403508772,0.933641975308642,0.6361724500525763,1.9351851851851851,555,43,94
1272,034,12,32759,0.8341219206935498,0,6,0,6,0,0.0,0.0,nan,0.0,nan,5,0,1
1273,124,26,32746,0.7988761986196787,367,817,323,494,44,0.37514518002322883,0.3953488372093023,0.8801089918256131,0.5456081081081081,2.226158038147139,457,44,37
1274,124,23,32739,0.8450777360334769,278,523,253,270,25,0.46167883211678834,0.4837476099426386,0.9100719424460432,0.6317103620474407,1.881294964028777,266,21,4
1275,106,18,32690,0.8868461303150811,286,379,267,112,19,0.6708542713567839,0.7044854881266491,0.9335664335664335,0.8030075187969925,1.3251748251748252,102,19,10
1276,038,40,32754,0.894852537094706,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
