step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
1974,123,9,32741,0.8388259368986897,440,804,376,428,64,0.43317972350230416,0.46766169154228854,0.8545454545454545,0.6045016077170418,1.8272727272727274,428,64,0
1975,013,9,32617,0.8599809915074961,218,285,147,138,71,0.41292134831460675,0.5157894736842106,0.6743119266055045,0.584493041749503,1.3073394495412844,128,67,10
1976,038,27,32750,0.9476946564885497,21,9,7,2,14,0.30434782608695654,0.7777777777777778,0.3333333333333333,0.4666666666666667,0.42857142857142855,2,9,0
1977,124,20,32729,0.8467108680375203,136,334,125,209,11,0.36231884057971014,0.37425149700598803,0.9191176470588235,0.5319148936170213,2.4558823529411766,61,11,148
1978,106,33,32748,0.9435996091364358,106,113,82,31,24,0.5985401459854015,0.7256637168141593,0.7735849056603774,0.7488584474885844,1.0660377358490567,30,18,1
1979,037,61,32741,0.9106624721297456,749,338,204,134,545,0.23103057757644394,0.6035502958579881,0.27236315086782376,0.37534498620055196,0.4512683578104139,134,545,0
1980,124,66,32752,0.8084391792867611,318,467,295,172,23,0.6020408163265306,0.6316916488222698,0.9276729559748428,0.7515923566878981,1.4685534591194969,164,20,8
1981,054,64,32761,0.0,1196,859,658,201,538,0.47100930565497495,0.7660069848661234,0.5501672240802675,0.6403892944038929,0.7182274247491639,200,538,1
1982,123,17,32721,0.8282448580422359,486,761,353,408,133,0.39485458612975394,0.46386333771353483,0.7263374485596708,0.566158781074579,1.5658436213991769,397,129,11
1983,038,79,32265,0.8921431892143189,617,513,419,94,198,0.5893108298171589,0.8167641325536062,0.6790923824959482,0.7415929203539823,0.8314424635332253,94,198,0
1984,034,54,32755,0.9294764158143795,144,270,122,148,22,0.4178082191780822,0.45185185185185184,0.8472222222222222,0.5893719806763285,1.875,132,8,16
1985,034,69,32731,0.8156182212581344,0,3,0,3,0,0.0,0.0,nan,0.0,nan,3,0,0
1986,037,59,32739,0.868566541433764,0,66,0,66,0,0.0,0.0,nan,0.0,nan,0,0,66
1987,124,1,32749,0.838926379431433,348,531,284,247,64,0.4773109243697479,0.5348399246704332,0.8160919540229885,0.646188850967008,1.5258620689655173,247,64,0
1988,013,1,32717,0.8337561512363603,183,285,141,144,42,0.43119266055045874,0.49473684210526314,0.7704918032786885,0.6025641025641025,1.5573770491803278,124,30,20
1989,034,32,32762,0.9465234112691533,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1990,124,58,32717,0.8152642357184339,527,863,509,354,18,0.5777525539160046,0.589803012746234,0.9658444022770398,0.7323741007194244,1.637571157495256,354,18,0
1991,054,64,32762,0.0,787,822,552,270,235,0.522232734153264,0.6715328467153284,0.7013977128335451,0.6861404599129894,1.0444726810673444,267,190,3
1992,037,71,32740,0.8986866218692731,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1993,037,48,32766,0.8372398217664653,2273,2699,2064,635,209,0.7097661623108665,0.7647276769173768,0.9080510338759349,0.830249396621078,1.1874175098988122,606,209,29
1994,037,36,32764,0.767763398852399,1641,1563,1147,416,494,0.5576081672338357,0.7338451695457454,0.6989640463132236,0.715980024968789,0.9524680073126143,416,494,0
