step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
351,123,22,32732,0.9117071978491995,792,1562,681,881,111,0.40705319784817695,0.4359795134443022,0.8598484848484849,0.578589634664401,1.9722222222222223,881,110,0
1795,123,66,32728,0.8684918112930824,1293,1901,1020,881,273,0.46918123275068996,0.536559705418201,0.7888631090487239,0.638697557921102,1.4702242846094353,881,273,0
600,123,51,32698,0.8632026423634473,885,1682,802,880,83,0.45439093484419263,0.4768133174791914,0.9062146892655367,0.6248539150759641,1.9005649717514124,880,83,0
1177,054,23,32741,0.9467029107235576,3309,4010,3052,958,257,0.7152566205765175,0.7610972568578553,0.9223330311272288,0.8339937149883864,1.211846479298882,880,253,78
349,123,45,32735,0.9163586375439132,913,1602,717,885,196,0.39877641824249166,0.44756554307116103,0.7853231106243155,0.5701789264413519,1.7546549835706462,878,190,7
1952,123,48,32727,0.8260763284138479,723,1541,663,878,60,0.4141161773891318,0.43024010382868266,0.91701244813278,0.5856890459363958,2.131396957123098,878,60,0
280,123,66,32726,0.8584917191224103,1290,1868,991,877,299,0.4573142593447162,0.5305139186295503,0.7682170542635659,0.6276124129195694,1.448062015503876,877,297,0
208,123,32,32750,0.8355114503816794,857,1647,771,876,86,0.4448932487016734,0.4681238615664845,0.8996499416569428,0.615814696485623,1.9218203033838974,876,86,0
1511,123,27,32756,0.8062645011600929,845,1605,729,876,116,0.4235909355026148,0.4542056074766355,0.8627218934911243,0.5951020408163266,1.8994082840236686,876,116,0
2138,123,47,32721,0.8217658384523701,729,1548,672,876,57,0.41869158878504675,0.43410852713178294,0.9218106995884774,0.5902503293807642,2.123456790123457,876,57,0
